Question,Answer,Image Path
"What is the size of the wine_stuff in cm? Length, width and height.","Object wine_stuff has the following size:
Length: 6.16 cm,
width: 6.16 cm,
height: 15.3 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the wine_stuff in cm? Length, width and height.","Object wine_stuff has the following size:
Length: 6.16 cm,
width: 6.16 cm,
height: 15.3 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the tray in cm? Length, width and height.","Object tray has the following size:
Length: 43.73 cm,
width: 31.57 cm,
height: 4.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the floor_lamp in cm? Length, width and height.","Object floor_lamp has the following size:
Length: 16.11 cm,
width: 16.11 cm,
height: 13.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the floor_lamp in cm? Length, width and height.","Object floor_lamp has the following size:
Length: 20.8 cm,
width: 20.8 cm,
height: 13.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the bath in cm? Length, width and height.","Object bath has the following size:
Length: 247.84 cm,
width: 247.84 cm,
height: 67.38 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the mirror_02 in cm? Length, width and height.","Object mirror_02 has the following size:
Length: 0.5 cm,
width: 220.0 cm,
height: 60.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0029.color.jpg
"What is the size of the window in cm? Length, width and height.","Object window has the following size:
Length: 11.7 cm,
width: 118.77 cm,
height: 193.36 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the bench_03 in cm? Length, width and height.","Object bench_03 has the following size:
Length: 62.0 cm,
width: 145.0 cm,
height: 22.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the bench_02 in cm? Length, width and height.","Object bench_02 has the following size:
Length: 62.0 cm,
width: 128.0 cm,
height: 14.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the ChamferBox01 in cm? Length, width and height.","Object ChamferBox01 has the following size:
Length: 15.95 cm,
width: 15.95 cm,
height: 12.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the shampoo1 in cm? Length, width and height.","Object shampoo1 has the following size:
Length: 8.03 cm,
width: 14.08 cm,
height: 27.56 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the towel_03 in cm? Length, width and height.","Object towel_03 has the following size:
Length: 47.14 cm,
width: 40.15 cm,
height: 11.88 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 68.92 cm,
width: 68.92 cm,
height: 7.59 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the bench_01 in cm? Length, width and height.","Object bench_01 has the following size:
Length: 74.4 cm,
width: 149.85 cm,
height: 22.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the decoration2 in cm? Length, width and height.","Object decoration2 has the following size:
Length: 6.04 cm,
width: 6.04 cm,
height: 6.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the door in cm? Length, width and height.","Object door has the following size:
Length: 86.46 cm,
width: 13.98 cm,
height: 202.56 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the toilet_bowl in cm? Length, width and height.","Object toilet_bowl has the following size:
Length: 33.73 cm,
width: 51.89 cm,
height: 38.82 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the button in cm? Length, width and height.","Object button has the following size:
Length: 12.0 cm,
width: 1.0 cm,
height: 20.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the lavatory_paper in cm? Length, width and height.","Object lavatory_paper has the following size:
Length: 17.05 cm,
width: 15.4 cm,
height: 15.14 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the lavatory_paper in cm? Length, width and height.","Object lavatory_paper has the following size:
Length: 9.79 cm,
width: 8.98 cm,
height: 15.06 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the wine_stuff in cm? Length, width and height.","Object wine_stuff has the following size:
Length: 6.16 cm,
width: 6.16 cm,
height: 15.3 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the floor_lamp in cm? Length, width and height.","Object floor_lamp has the following size:
Length: 16.11 cm,
width: 16.11 cm,
height: 13.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the floor_lamp in cm? Length, width and height.","Object floor_lamp has the following size:
Length: 20.8 cm,
width: 20.8 cm,
height: 13.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the bath in cm? Length, width and height.","Object bath has the following size:
Length: 247.84 cm,
width: 247.84 cm,
height: 67.38 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the mirror_02 in cm? Length, width and height.","Object mirror_02 has the following size:
Length: 0.5 cm,
width: 220.0 cm,
height: 60.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_007/images/scene_cam_00_final_preview/frame.0030.color.jpg
"What is the size of the armchair1 in cm? Length, width and height.","Object armchair1 has the following size:
Length: 108.33 cm,
width: 115.67 cm,
height: 66.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the pouf in cm? Length, width and height.","Object pouf has the following size:
Length: 68.54 cm,
width: 129.13 cm,
height: 30.1 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the sofa in cm? Length, width and height.","Object sofa has the following size:
Length: 223.83 cm,
width: 91.87 cm,
height: 66.13 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the armchair2 in cm? Length, width and height.","Object armchair2 has the following size:
Length: 115.52 cm,
width: 119.24 cm,
height: 70.63 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the pilot in cm? Length, width and height.","Object pilot has the following size:
Length: 11.15 cm,
width: 17.06 cm,
height: 2.86 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the table in cm? Length, width and height.","Object table has the following size:
Length: 90.0 cm,
width: 90.0 cm,
height: 30.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the drink1 in cm? Length, width and height.","Object drink1 has the following size:
Length: 9.33 cm,
width: 9.34 cm,
height: 7.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the drink2 in cm? Length, width and height.","Object drink2 has the following size:
Length: 9.33 cm,
width: 9.34 cm,
height: 7.65 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the tray in cm? Length, width and height.","Object tray has the following size:
Length: 30.92 cm,
width: 34.59 cm,
height: 1.1 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the tray in cm? Length, width and height.","Object tray has the following size:
Length: 14.41 cm,
width: 13.55 cm,
height: 3.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the tray in cm? Length, width and height.","Object tray has the following size:
Length: 13.09 cm,
width: 13.11 cm,
height: 7.93 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the speaker2 in cm? Length, width and height.","Object speaker2 has the following size:
Length: 23.36 cm,
width: 24.61 cm,
height: 116.51 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the picture3 in cm? Length, width and height.","Object picture3 has the following size:
Length: 2.49 cm,
width: 73.35 cm,
height: 88.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the picture2 in cm? Length, width and height.","Object picture2 has the following size:
Length: 2.49 cm,
width: 73.35 cm,
height: 88.41 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the speaker1 in cm? Length, width and height.","Object speaker1 has the following size:
Length: 23.36 cm,
width: 24.61 cm,
height: 116.51 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the lcd in cm? Length, width and height.","Object lcd has the following size:
Length: 9.66 cm,
width: 159.41 cm,
height: 90.04 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the newspaper in cm? Length, width and height.","Object newspaper has the following size:
Length: 28.9 cm,
width: 36.52 cm,
height: 1.74 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the newspaper in cm? Length, width and height.","Object newspaper has the following size:
Length: 24.58 cm,
width: 33.81 cm,
height: 1.74 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the newspaper in cm? Length, width and height.","Object newspaper has the following size:
Length: 31.42 cm,
width: 37.89 cm,
height: 1.74 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the table2 in cm? Length, width and height.","Object table2 has the following size:
Length: 44.39 cm,
width: 161.65 cm,
height: 34.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the dvd_player in cm? Length, width and height.","Object dvd_player has the following size:
Length: 27.37 cm,
width: 43.47 cm,
height: 5.18 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the subwoofer in cm? Length, width and height.","Object subwoofer has the following size:
Length: 32.4 cm,
width: 28.62 cm,
height: 51.81 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the center_speaker in cm? Length, width and height.","Object center_speaker has the following size:
Length: 18.17 cm,
width: 46.99 cm,
height: 10.87 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the shelf in cm? Length, width and height.","Object shelf has the following size:
Length: 20.0 cm,
width: 261.2 cm,
height: 5.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books2 in cm? Length, width and height.","Object books2 has the following size:
Length: 19.47 cm,
width: 16.73 cm,
height: 27.48 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_008/images/scene_cam_00_final_preview/frame.0001.color.jpg
